order_id,order_date,customer_id,category,product,unit_price,quantity,discount_pct,total_amount,payment_method,status,year,month,month_name,quarter,day_of_week,is_weekend
ORD-019767,2025-08-01,CUST-0501,Home & Kitchen,Vacuum Cleaner,15920.79,2,25,23881.18,Credit Card,Delivered,2025,8,August,3,Friday,False
ORD-019768,2025-08-01,CUST-1129,Books,Technical Guide,367.36,1,0,367.36,UPI,Delivered,2025,8,August,3,Friday,False
ORD-019769,2025-08-01,CUST-1231,Electronics,Bluetooth Speaker,21944.18,1,10,19749.76,Credit Card,Delivered,2025,8,August,3,Friday,False
ORD-019770,2025-08-01,CUST-0239,Electronics,USB Cable,58814.75,4,20,188207.2,UPI,Delivered,2025,8,August,3,Friday,False
ORD-019771,2025-08-01,CUST-1855,Home & Kitchen,Bedsheet,10338.34,2,0,20676.68,Credit Card,Delivered,2025,8,August,3,Friday,False
ORD-019772,2025-08-01,CUST-0829,Home & Kitchen,Cookware Set,8010.24,3,0,24030.72,Net Banking,Delivered,2025,8,August,3,Friday,False
ORD-019773,2025-08-01,CUST-0052,Books,Fiction Novel,257.38,3,0,772.14,Credit Card,Delivered,2025,8,August,3,Friday,False
ORD-019774,2025-08-01,CUST-0108,Home & Kitchen,Bedsheet,7092.06,2,25,10638.09,UPI,Delivered,2025,8,August,3,Friday,False
ORD-019775,2025-08-01,CUST-1381,Books,Self-Help,177.71,3,25,399.85,Credit Card,Delivered,2025,8,August,3,Friday,False
ORD-019776,2025-08-01,CUST-1057,Clothing,Shorts,3417.87,1,0,3417.87,UPI,Cancelled,2025,8,August,3,Friday,False
ORD-019777,2025-08-01,CUST-0022,Electronics,Smartphone,50775.65,1,0,50775.65,Credit Card,Delivered,2025,8,August,3,Friday,False
ORD-019778,2025-08-01,CUST-0307,Books,Children Book,1229.26,2,0,2458.52,UPI,Delivered,2025,8,August,3,Friday,False
ORD-019779,2025-08-01,CUST-0011,Clothing,Sweater,1714.73,2,0,3429.46,Credit Card,Delivered,2025,8,August,3,Friday,False
ORD-019780,2025-08-01,CUST-1663,Electronics,Headphones,76099.36,4,15,258737.82,UPI,Delivered,2025,8,August,3,Friday,False
ORD-019781,2025-08-01,CUST-1466,Electronics,Laptop,87258.52,2,0,174517.04,UPI,Cancelled,2025,8,August,3,Friday,False
ORD-019782,2025-08-01,CUST-0562,Books,Travel Guide,1113.41,3,0,3340.23,Credit Card,Delivered,2025,8,August,3,Friday,False
ORD-019783,2025-08-01,CUST-0198,Books,Travel Guide,1302.79,2,5,2475.3,UPI,Delivered,2025,8,August,3,Friday,False
ORD-019784,2025-08-01,CUST-1553,Clothing,Socks,464.27,2,0,928.54,UPI,Delivered,2025,8,August,3,Friday,False
ORD-019785,2025-08-01,CUST-1966,Sports,Cycling Helmet,7707.18,4,0,30828.72,UPI,Delivered,2025,8,August,3,Friday,False
ORD-019786,2025-08-01,CUST-1068,Clothing,T-Shirt,4875.33,2,0,9750.66,UPI,Cancelled,2025,8,August,3,Friday,False
ORD-019787,2025-08-01,CUST-1209,Sports,Yoga Mat,3437.15,2,0,6874.3,Cash on Delivery,Delivered,2025,8,August,3,Friday,False
ORD-019788,2025-08-01,CUST-0389,Sports,Cycling Helmet,1959.8,4,0,7839.2,Cash on Delivery,Delivered,2025,8,August,3,Friday,False
ORD-019789,2025-08-01,CUST-0551,Books,Cookbook,280.37,3,0,841.11,Credit Card,Delivered,2025,8,August,3,Friday,False
ORD-019790,2025-08-01,CUST-1531,Clothing,Jacket,3359.27,3,0,10077.81,UPI,Delivered,2025,8,August,3,Friday,False
ORD-019791,2025-08-01,CUST-1466,Clothing,Jacket,1360.51,1,0,1360.51,Credit Card,Cancelled,2025,8,August,3,Friday,False
ORD-019792,2025-08-01,CUST-0496,Clothing,Shorts,2777.71,2,0,5555.42,Wallet,Delivered,2025,8,August,3,Friday,False
ORD-019793,2025-08-01,CUST-0505,Clothing,Sweater,1484.11,2,0,2968.22,UPI,Delivered,2025,8,August,3,Friday,False
ORD-019794,2025-08-01,CUST-0137,Books,Self-Help,489.94,2,0,979.88,Net Banking,Delivered,2025,8,August,3,Friday,False
ORD-019795,2025-08-01,CUST-0989,Sports,Yoga Mat,8374.55,3,0,25123.65,Credit Card,Returned,2025,8,August,3,Friday,False
ORD-019796,2025-08-01,CUST-1303,Sports,Gym Bag,754.67,1,25,566.0,Credit Card,Delivered,2025,8,August,3,Friday,False
ORD-019797,2025-08-01,CUST-1967,Clothing,Jacket,1099.11,5,0,5495.55,Credit Card,Delivered,2025,8,August,3,Friday,False
ORD-019798,2025-08-01,CUST-0164,Clothing,Shoes,3263.5,4,0,13054.0,UPI,Delivered,2025,8,August,3,Friday,False
ORD-019799,2025-08-01,CUST-1567,Electronics,Smartwatch,80198.49,4,0,320793.96,Credit Card,Delivered,2025,8,August,3,Friday,False
ORD-019800,2025-08-01,CUST-0852,Electronics,Bluetooth Speaker,62109.06,3,0,186327.18,UPI,Delivered,2025,8,August,3,Friday,False
ORD-019801,2025-08-01,CUST-1047,Electronics,Tablet,23493.42,3,25,52860.19,UPI,Delivered,2025,8,August,3,Friday,False
ORD-019802,2025-08-02,CUST-1976,Clothing,Jeans,1103.97,3,0,3311.91,Cash on Delivery,Delivered,2025,8,August,3,Saturday,True
ORD-019803,2025-08-02,CUST-0711,Clothing,Jacket,2595.78,2,15,4412.83,UPI,Delivered,2025,8,August,3,Saturday,True
ORD-019804,2025-08-02,CUST-0507,Electronics,Power Bank,31563.04,5,5,149924.44,UPI,Delivered,2025,8,August,3,Saturday,True
ORD-019805,2025-08-02,CUST-0686,Books,Biography,607.4,3,0,1822.2,Net Banking,Delivered,2025,8,August,3,Saturday,True
ORD-019806,2025-08-02,CUST-1534,Home & Kitchen,Bedsheet,14160.97,1,20,11328.78,UPI,Cancelled,2025,8,August,3,Saturday,True
ORD-019807,2025-08-02,CUST-1594,Home & Kitchen,Storage Box,16295.58,2,0,32591.16,UPI,Delivered,2025,8,August,3,Saturday,True
ORD-019808,2025-08-02,CUST-1956,Clothing,Shoes,1664.62,2,0,3329.24,Net Banking,Delivered,2025,8,August,3,Saturday,True
ORD-019809,2025-08-02,CUST-0708,Clothing,Dress,905.73,2,0,1811.46,Net Banking,Cancelled,2025,8,August,3,Saturday,True
ORD-019810,2025-08-02,CUST-1624,Sports,Running Shoes,711.31,3,0,2133.93,UPI,Delivered,2025,8,August,3,Saturday,True
ORD-019811,2025-08-02,CUST-1468,Electronics,Laptop,19429.07,2,10,34972.33,UPI,Cancelled,2025,8,August,3,Saturday,True
ORD-019812,2025-08-02,CUST-0142,Home & Kitchen,Vacuum Cleaner,15264.42,1,0,15264.42,UPI,Delivered,2025,8,August,3,Saturday,True
ORD-019813,2025-08-02,CUST-0281,Clothing,Shorts,3059.83,2,10,5507.69,UPI,Delivered,2025,8,August,3,Saturday,True
ORD-019814,2025-08-02,CUST-0967,Sports,Cricket Bat,1012.33,1,0,1012.33,UPI,Delivered,2025,8,August,3,Saturday,True
ORD-019815,2025-08-02,CUST-1231,Sports,Gym Bag,5990.27,1,0,5990.27,Credit Card,Delivered,2025,8,August,3,Saturday,True
ORD-019816,2025-08-02,CUST-1708,Clothing,Sweater,1725.93,4,0,6903.72,UPI,Delivered,2025,8,August,3,Saturday,True
ORD-019817,2025-08-02,CUST-0302,Sports,Skipping Rope,2936.95,1,0,2936.95,UPI,Delivered,2025,8,August,3,Saturday,True
ORD-019818,2025-08-02,CUST-0397,Home & Kitchen,Cookware Set,13123.12,2,0,26246.24,Net Banking,Delivered,2025,8,August,3,Saturday,True
ORD-019819,2025-08-02,CUST-0318,Home & Kitchen,Blender,5406.02,1,0,5406.02,UPI,Delivered,2025,8,August,3,Saturday,True
ORD-019820,2025-08-02,CUST-1811,Clothing,Dress,402.11,3,0,1206.33,Credit Card,Delivered,2025,8,August,3,Saturday,True
ORD-019821,2025-08-02,CUST-0908,Electronics,Bluetooth Speaker,28670.02,1,0,28670.02,Wallet,Delivered,2025,8,August,3,Saturday,True
ORD-019822,2025-08-02,CUST-0880,Sports,Tennis Racket,4316.76,1,0,4316.76,UPI,Delivered,2025,8,August,3,Saturday,True
ORD-019823,2025-08-02,CUST-0858,Clothing,T-Shirt,264.67,2,0,529.34,Net Banking,Delivered,2025,8,August,3,Saturday,True
ORD-019824,2025-08-02,CUST-1072,Sports,Cycling Helmet,4178.0,2,20,6684.8,Wallet,Returned,2025,8,August,3,Saturday,True
ORD-019825,2025-08-02,CUST-0673,Clothing,Jeans,4067.26,2,0,8134.52,UPI,Returned,2025,8,August,3,Saturday,True
ORD-019826,2025-08-02,CUST-0975,Electronics,Laptop,81350.26,5,0,406751.3,Credit Card,Cancelled,2025,8,August,3,Saturday,True
ORD-019827,2025-08-02,CUST-0677,Home & Kitchen,Toaster,12436.47,2,0,24872.94,Credit Card,Delivered,2025,8,August,3,Saturday,True
ORD-019828,2025-08-02,CUST-1414,Clothing,Sweater,1558.09,1,0,1558.09,Net Banking,Delivered,2025,8,August,3,Saturday,True
ORD-019829,2025-08-02,CUST-0379,Sports,Dumbbell Set,3481.53,5,5,16537.27,Cash on Delivery,Delivered,2025,8,August,3,Saturday,True
ORD-019830,2025-08-02,CUST-0217,Clothing,Jacket,4982.73,3,0,14948.19,Cash on Delivery,Cancelled,2025,8,August,3,Saturday,True
ORD-019831,2025-08-02,CUST-1653,Clothing,T-Shirt,3322.88,1,0,3322.88,Net Banking,Delivered,2025,8,August,3,Saturday,True
ORD-019832,2025-08-02,CUST-0849,Home & Kitchen,Toaster,1433.03,2,10,2579.45,UPI,Cancelled,2025,8,August,3,Saturday,True
ORD-019833,2025-08-02,CUST-1963,Home & Kitchen,Storage Box,16502.43,4,0,66009.72,Cash on Delivery,Delivered,2025,8,August,3,Saturday,True
ORD-019834,2025-08-02,CUST-1275,Sports,Gym Bag,3664.89,3,25,8246.0,Cash on Delivery,Delivered,2025,8,August,3,Saturday,True
ORD-019835,2025-08-02,CUST-0868,Electronics,Tablet,87544.65,2,5,166334.84,UPI,Cancelled,2025,8,August,3,Saturday,True
ORD-019836,2025-08-02,CUST-0434,Clothing,Jeans,1101.89,2,10,1983.4,UPI,Delivered,2025,8,August,3,Saturday,True
ORD-019837,2025-08-02,CUST-0756,Home & Kitchen,Curtains,13910.19,3,10,37557.51,Wallet,Delivered,2025,8,August,3,Saturday,True
ORD-019838,2025-08-02,CUST-0942,Electronics,Tablet,23215.31,3,0,69645.93,Credit Card,Cancelled,2025,8,August,3,Saturday,True
ORD-019839,2025-08-02,CUST-1783,Clothing,Shoes,2718.9,3,0,8156.7,Wallet,Delivered,2025,8,August,3,Saturday,True
ORD-019840,2025-08-03,CUST-1609,Books,Technical Guide,903.85,3,15,2304.82,Net Banking,Delivered,2025,8,August,3,Sunday,True
ORD-019841,2025-08-03,CUST-1308,Electronics,Laptop,28330.6,4,0,113322.4,UPI,Delivered,2025,8,August,3,Sunday,True
ORD-019842,2025-08-03,CUST-1507,Clothing,Shoes,3914.05,2,0,7828.1,Cash on Delivery,Delivered,2025,8,August,3,Sunday,True
ORD-019843,2025-08-03,CUST-0707,Clothing,Jeans,4012.44,2,0,8024.88,UPI,Delivered,2025,8,August,3,Sunday,True
ORD-019844,2025-08-03,CUST-1291,Home & Kitchen,Toaster,9329.98,3,0,27989.94,Cash on Delivery,Delivered,2025,8,August,3,Sunday,True
ORD-019845,2025-08-03,CUST-1940,Clothing,Dress,3475.82,3,25,7820.6,UPI,Delivered,2025,8,August,3,Sunday,True
ORD-019846,2025-08-03,CUST-0599,Electronics,Power Bank,49735.31,6,0,298411.86,Credit Card,Delivered,2025,8,August,3,Sunday,True
ORD-019847,2025-08-03,CUST-1270,Electronics,Smartphone,37696.69,3,0,113090.07,UPI,Delivered,2025,8,August,3,Sunday,True
ORD-019848,2025-08-03,CUST-1182,Sports,Cycling Helmet,669.75,3,0,2009.25,Wallet,Delivered,2025,8,August,3,Sunday,True
ORD-019849,2025-08-03,CUST-1381,Clothing,Sweater,264.87,2,0,529.74,UPI,Delivered,2025,8,August,3,Sunday,True
ORD-019850,2025-08-03,CUST-1572,Electronics,Tablet,74092.36,3,25,166707.81,Net Banking,Returned,2025,8,August,3,Sunday,True
ORD-019851,2025-08-03,CUST-0236,Electronics,Smartphone,62654.72,3,0,187964.16,UPI,Delivered,2025,8,August,3,Sunday,True
ORD-019852,2025-08-03,CUST-1784,Electronics,Smartphone,34094.56,2,20,54551.3,UPI,Delivered,2025,8,August,3,Sunday,True
ORD-019853,2025-08-03,CUST-1484,Electronics,Laptop,9582.13,4,0,38328.52,UPI,Delivered,2025,8,August,3,Sunday,True
ORD-019854,2025-08-03,CUST-0100,Books,Children Book,115.66,3,0,346.98,Net Banking,Delivered,2025,8,August,3,Sunday,True
ORD-019855,2025-08-03,CUST-0739,Home & Kitchen,Curtains,2780.22,1,0,2780.22,UPI,Cancelled,2025,8,August,3,Sunday,True
ORD-019856,2025-08-03,CUST-0119,Books,Comic Book,874.94,2,0,1749.88,UPI,Delivered,2025,8,August,3,Sunday,True
ORD-019857,2025-08-03,CUST-1378,Electronics,Laptop,34078.74,3,10,92012.6,UPI,Returned,2025,8,August,3,Sunday,True
ORD-019858,2025-08-03,CUST-0708,Clothing,T-Shirt,4713.77,2,0,9427.54,UPI,Delivered,2025,8,August,3,Sunday,True
ORD-019859,2025-08-03,CUST-0088,Clothing,Shoes,656.26,2,0,1312.52,UPI,Delivered,2025,8,August,3,Sunday,True
ORD-019860,2025-08-03,CUST-0036,Clothing,Jacket,3099.68,5,0,15498.4,Wallet,Delivered,2025,8,August,3,Sunday,True
ORD-019861,2025-08-03,CUST-0314,Electronics,Headphones,70700.46,2,0,141400.92,Net Banking,Delivered,2025,8,August,3,Sunday,True
ORD-019862,2025-08-03,CUST-1564,Clothing,Shorts,4293.09,1,0,4293.09,UPI,Returned,2025,8,August,3,Sunday,True
ORD-019863,2025-08-03,CUST-0551,Clothing,Dress,4595.86,2,20,7353.38,UPI,Delivered,2025,8,August,3,Sunday,True
ORD-019864,2025-08-03,CUST-1346,Electronics,Bluetooth Speaker,91251.07,5,0,456255.35,Wallet,Delivered,2025,8,August,3,Sunday,True
ORD-019865,2025-08-03,CUST-0427,Home & Kitchen,Curtains,15149.68,4,0,60598.72,UPI,Delivered,2025,8,August,3,Sunday,True
ORD-019866,2025-08-03,CUST-0517,Electronics,Bluetooth Speaker,60156.65,4,0,240626.6,UPI,Returned,2025,8,August,3,Sunday,True
ORD-019867,2025-08-03,CUST-0653,Sports,Cycling Helmet,2012.92,3,25,4529.07,Net Banking,Delivered,2025,8,August,3,Sunday,True
ORD-019868,2025-08-03,CUST-1764,Sports,Cricket Bat,1043.91,2,5,1983.43,Wallet,Delivered,2025,8,August,3,Sunday,True
ORD-019869,2025-08-03,CUST-0009,Clothing,Jeans,1386.58,2,0,2773.16,UPI,Delivered,2025,8,August,3,Sunday,True
ORD-019870,2025-08-03,CUST-1383,Sports,Skipping Rope,4036.42,3,25,9081.94,UPI,Delivered,2025,8,August,3,Sunday,True
ORD-019871,2025-08-03,CUST-1502,Clothing,Jacket,2508.4,2,0,5016.8,Net Banking,Delivered,2025,8,August,3,Sunday,True
ORD-019872,2025-08-03,CUST-0057,Sports,Cycling Helmet,6456.98,2,0,12913.96,UPI,Delivered,2025,8,August,3,Sunday,True
ORD-019873,2025-08-03,CUST-0283,Sports,Skipping Rope,3486.72,4,0,13946.88,Credit Card,Delivered,2025,8,August,3,Sunday,True
ORD-019874,2025-08-03,CUST-1469,Books,Comic Book,126.22,2,0,252.44,UPI,Returned,2025,8,August,3,Sunday,True
ORD-019875,2025-08-03,CUST-0461,Electronics,Power Bank,6894.5,3,0,20683.5,Cash on Delivery,Delivered,2025,8,August,3,Sunday,True
ORD-019876,2025-08-03,CUST-1514,Home & Kitchen,Curtains,13193.24,2,0,26386.48,Cash on Delivery,Delivered,2025,8,August,3,Sunday,True
ORD-019877,2025-08-03,CUST-1383,Books,Fiction Novel,1275.88,1,20,1020.7,Credit Card,Returned,2025,8,August,3,Sunday,True
ORD-019878,2025-08-03,CUST-1714,Electronics,Laptop,17140.01,2,20,27424.02,Net Banking,Delivered,2025,8,August,3,Sunday,True
ORD-019879,2025-08-04,CUST-0594,Sports,Cricket Bat,3026.2,1,0,3026.2,Credit Card,Delivered,2025,8,August,3,Monday,False
ORD-019880,2025-08-04,CUST-0930,Sports,Gym Bag,4228.46,3,0,12685.38,Cash on Delivery,Delivered,2025,8,August,3,Monday,False
ORD-019881,2025-08-04,CUST-1621,Sports,Yoga Mat,4556.02,2,0,9112.04,Wallet,Delivered,2025,8,August,3,Monday,False
ORD-019882,2025-08-04,CUST-0065,Clothing,Jacket,3018.38,2,0,6036.76,Wallet,Delivered,2025,8,August,3,Monday,False
ORD-019883,2025-08-04,CUST-1453,Clothing,Sweater,562.35,2,0,1124.7,Cash on Delivery,Delivered,2025,8,August,3,Monday,False
ORD-019884,2025-08-04,CUST-0855,Clothing,Jacket,482.4,2,10,868.32,UPI,Delivered,2025,8,August,3,Monday,False
ORD-019885,2025-08-04,CUST-0802,Home & Kitchen,Toaster,8263.97,3,0,24791.91,Credit Card,Delivered,2025,8,August,3,Monday,False
ORD-019886,2025-08-04,CUST-1892,Clothing,Shoes,1841.06,3,15,4694.7,UPI,Cancelled,2025,8,August,3,Monday,False
ORD-019887,2025-08-04,CUST-1481,Clothing,Shoes,4282.18,3,0,12846.54,Net Banking,Delivered,2025,8,August,3,Monday,False
ORD-019888,2025-08-04,CUST-0136,Electronics,Bluetooth Speaker,14684.29,5,0,73421.45,Cash on Delivery,Cancelled,2025,8,August,3,Monday,False
ORD-019889,2025-08-04,CUST-0762,Clothing,Socks,2294.15,1,0,2294.15,Wallet,Delivered,2025,8,August,3,Monday,False
ORD-019890,2025-08-04,CUST-1010,Clothing,Shoes,2915.04,2,0,5830.08,Net Banking,Delivered,2025,8,August,3,Monday,False
ORD-019891,2025-08-04,CUST-1630,Home & Kitchen,Vacuum Cleaner,2537.02,1,0,2537.02,Net Banking,Delivered,2025,8,August,3,Monday,False
ORD-019892,2025-08-04,CUST-1072,Clothing,Dress,1765.49,2,0,3530.98,Wallet,Delivered,2025,8,August,3,Monday,False
ORD-019893,2025-08-04,CUST-1956,Electronics,Bluetooth Speaker,29106.03,2,0,58212.06,Credit Card,Delivered,2025,8,August,3,Monday,False
ORD-019894,2025-08-04,CUST-0612,Clothing,Sweater,3416.93,2,20,5467.09,Credit Card,Cancelled,2025,8,August,3,Monday,False
ORD-019895,2025-08-04,CUST-0850,Books,Travel Guide,1546.69,3,0,4640.07,Cash on Delivery,Delivered,2025,8,August,3,Monday,False
ORD-019896,2025-08-04,CUST-1218,Sports,Gym Bag,5098.4,1,0,5098.4,UPI,Delivered,2025,8,August,3,Monday,False
ORD-019897,2025-08-04,CUST-0117,Electronics,USB Cable,58019.27,1,20,46415.42,UPI,Delivered,2025,8,August,3,Monday,False
ORD-019898,2025-08-04,CUST-0779,Clothing,T-Shirt,4167.87,3,0,12503.61,UPI,Delivered,2025,8,August,3,Monday,False
ORD-019899,2025-08-04,CUST-0820,Books,Technical Guide,244.38,2,0,488.76,Wallet,Delivered,2025,8,August,3,Monday,False
ORD-019900,2025-08-04,CUST-1023,Electronics,Bluetooth Speaker,9339.87,2,20,14943.79,Cash on Delivery,Delivered,2025,8,August,3,Monday,False
ORD-019901,2025-08-04,CUST-1188,Clothing,Jacket,3878.17,2,0,7756.34,UPI,Delivered,2025,8,August,3,Monday,False
ORD-019902,2025-08-04,CUST-0479,Home & Kitchen,Cookware Set,11806.53,2,0,23613.06,Credit Card,Delivered,2025,8,August,3,Monday,False
ORD-019903,2025-08-04,CUST-1311,Clothing,Shoes,3389.8,3,20,8135.52,Credit Card,Delivered,2025,8,August,3,Monday,False
ORD-019904,2025-08-04,CUST-0536,Clothing,Jeans,1046.92,1,20,837.54,Credit Card,Delivered,2025,8,August,3,Monday,False
ORD-019905,2025-08-04,CUST-0494,Sports,Tennis Racket,1848.63,2,20,2957.81,Credit Card,Delivered,2025,8,August,3,Monday,False
ORD-019906,2025-08-04,CUST-0405,Electronics,Power Bank,18226.12,6,0,109356.72,UPI,Delivered,2025,8,August,3,Monday,False
ORD-019907,2025-08-04,CUST-0096,Electronics,Power Bank,77740.12,2,10,139932.22,Credit Card,Delivered,2025,8,August,3,Monday,False
ORD-019908,2025-08-04,CUST-1521,Electronics,Headphones,28573.36,2,0,57146.72,Credit Card,Delivered,2025,8,August,3,Monday,False
ORD-019909,2025-08-04,CUST-0254,Clothing,T-Shirt,1506.92,2,0,3013.84,Net Banking,Delivered,2025,8,August,3,Monday,False
ORD-019910,2025-08-04,CUST-0414,Clothing,T-Shirt,2129.7,3,0,6389.1,Cash on Delivery,Delivered,2025,8,August,3,Monday,False
ORD-019911,2025-08-04,CUST-1657,Electronics,Smartphone,49348.23,2,0,98696.46,Net Banking,Delivered,2025,8,August,3,Monday,False
ORD-019912,2025-08-04,CUST-0584,Sports,Yoga Mat,2975.67,2,0,5951.34,Cash on Delivery,Delivered,2025,8,August,3,Monday,False
ORD-019913,2025-08-04,CUST-1889,Books,Self-Help,1287.01,6,10,6949.85,Wallet,Delivered,2025,8,August,3,Monday,False
ORD-019914,2025-08-04,CUST-1395,Clothing,Jacket,3420.74,1,0,3420.74,Wallet,Cancelled,2025,8,August,3,Monday,False
ORD-019915,2025-08-04,CUST-0576,Clothing,Shoes,2884.88,2,0,5769.76,Credit Card,Delivered,2025,8,August,3,Monday,False
ORD-019916,2025-08-04,CUST-0243,Electronics,Smartphone,43283.85,5,20,173135.4,Net Banking,Returned,2025,8,August,3,Monday,False
ORD-019917,2025-08-05,CUST-0639,Clothing,Dress,740.56,6,0,4443.36,Cash on Delivery,Delivered,2025,8,August,3,Tuesday,False
ORD-019918,2025-08-05,CUST-1397,Clothing,Jeans,1575.59,2,25,2363.38,Credit Card,Cancelled,2025,8,August,3,Tuesday,False
ORD-019919,2025-08-05,CUST-0039,Home & Kitchen,Lamp,10181.72,4,25,30545.16,UPI,Cancelled,2025,8,August,3,Tuesday,False
ORD-019920,2025-08-05,CUST-1921,Clothing,Jacket,633.03,3,5,1804.14,UPI,Delivered,2025,8,August,3,Tuesday,False
ORD-019921,2025-08-05,CUST-0353,Sports,Running Shoes,1248.15,5,0,6240.75,UPI,Delivered,2025,8,August,3,Tuesday,False
ORD-019922,2025-08-05,CUST-0426,Books,Fiction Novel,368.72,2,0,737.44,Wallet,Delivered,2025,8,August,3,Tuesday,False
ORD-019923,2025-08-05,CUST-1101,Electronics,Smartphone,6483.85,3,0,19451.55,Net Banking,Delivered,2025,8,August,3,Tuesday,False
ORD-019924,2025-08-05,CUST-0982,Home & Kitchen,Toaster,15682.74,4,20,50184.77,Wallet,Delivered,2025,8,August,3,Tuesday,False
ORD-019925,2025-08-05,CUST-0510,Electronics,USB Cable,24448.93,2,0,48897.86,Cash on Delivery,Delivered,2025,8,August,3,Tuesday,False
ORD-019926,2025-08-05,CUST-1541,Clothing,Dress,2409.69,2,0,4819.38,Cash on Delivery,Delivered,2025,8,August,3,Tuesday,False
ORD-019927,2025-08-05,CUST-0140,Home & Kitchen,Storage Box,15872.31,2,0,31744.62,Credit Card,Delivered,2025,8,August,3,Tuesday,False
ORD-019928,2025-08-05,CUST-0252,Clothing,Socks,4185.43,1,0,4185.43,UPI,Delivered,2025,8,August,3,Tuesday,False
ORD-019929,2025-08-05,CUST-0669,Home & Kitchen,Cookware Set,3724.87,2,0,7449.74,Credit Card,Delivered,2025,8,August,3,Tuesday,False
ORD-019930,2025-08-05,CUST-1795,Books,Comic Book,699.49,3,0,2098.47,UPI,Delivered,2025,8,August,3,Tuesday,False
ORD-019931,2025-08-05,CUST-0317,Books,Children Book,803.36,2,0,1606.72,Wallet,Delivered,2025,8,August,3,Tuesday,False
ORD-019932,2025-08-05,CUST-1971,Electronics,Smartphone,32043.95,3,20,76905.48,Wallet,Delivered,2025,8,August,3,Tuesday,False
ORD-019933,2025-08-05,CUST-0420,Home & Kitchen,Vacuum Cleaner,13869.81,2,25,20804.72,Net Banking,Returned,2025,8,August,3,Tuesday,False
ORD-019934,2025-08-05,CUST-0879,Sports,Yoga Mat,6446.71,6,0,38680.26,Credit Card,Delivered,2025,8,August,3,Tuesday,False
ORD-019935,2025-08-05,CUST-0749,Books,Comic Book,445.68,4,20,1426.18,Credit Card,Delivered,2025,8,August,3,Tuesday,False
ORD-019936,2025-08-05,CUST-1099,Clothing,Dress,2865.46,3,5,8166.56,Credit Card,Delivered,2025,8,August,3,Tuesday,False
ORD-019937,2025-08-05,CUST-0898,Sports,Tennis Racket,4454.81,2,0,8909.62,UPI,Delivered,2025,8,August,3,Tuesday,False
ORD-019938,2025-08-05,CUST-1053,Electronics,Laptop,50128.93,3,0,150386.79,Cash on Delivery,Returned,2025,8,August,3,Tuesday,False
ORD-019939,2025-08-05,CUST-1065,Electronics,Tablet,69900.85,2,15,118831.44,UPI,Delivered,2025,8,August,3,Tuesday,False
ORD-019940,2025-08-05,CUST-0541,Books,Technical Guide,186.29,3,25,419.15,UPI,Delivered,2025,8,August,3,Tuesday,False
ORD-019941,2025-08-05,CUST-1516,Clothing,Shoes,3927.06,2,0,7854.12,Net Banking,Delivered,2025,8,August,3,Tuesday,False
ORD-019942,2025-08-05,CUST-1124,Electronics,Smartwatch,73015.3,3,0,219045.9,Credit Card,Delivered,2025,8,August,3,Tuesday,False
ORD-019943,2025-08-05,CUST-1344,Clothing,Dress,4131.76,2,5,7850.34,UPI,Delivered,2025,8,August,3,Tuesday,False
ORD-019944,2025-08-05,CUST-0570,Electronics,Power Bank,36916.74,3,0,110750.22,UPI,Delivered,2025,8,August,3,Tuesday,False
ORD-019945,2025-08-05,CUST-0723,Clothing,Shoes,3487.61,3,0,10462.83,Credit Card,Delivered,2025,8,August,3,Tuesday,False
ORD-019946,2025-08-05,CUST-1674,Electronics,USB Cable,73015.13,4,25,219045.39,Wallet,Delivered,2025,8,August,3,Tuesday,False
ORD-019947,2025-08-05,CUST-1547,Electronics,USB Cable,3332.9,5,0,16664.5,Credit Card,Delivered,2025,8,August,3,Tuesday,False
ORD-019948,2025-08-05,CUST-1927,Clothing,Shoes,3150.71,2,0,6301.42,Wallet,Delivered,2025,8,August,3,Tuesday,False
ORD-019949,2025-08-05,CUST-1869,Electronics,USB Cable,12098.57,2,25,18147.86,UPI,Delivered,2025,8,August,3,Tuesday,False
ORD-019950,2025-08-05,CUST-1001,Clothing,Sweater,3430.39,2,0,6860.78,Credit Card,Returned,2025,8,August,3,Tuesday,False
ORD-019951,2025-08-05,CUST-0876,Clothing,Shorts,4478.2,2,0,8956.4,Net Banking,Delivered,2025,8,August,3,Tuesday,False
ORD-019952,2025-08-05,CUST-0189,Home & Kitchen,Storage Box,4179.44,3,25,9403.74,Net Banking,Delivered,2025,8,August,3,Tuesday,False
ORD-019953,2025-08-05,CUST-0450,Home & Kitchen,Blender,16094.07,3,0,48282.21,Cash on Delivery,Delivered,2025,8,August,3,Tuesday,False
ORD-019954,2025-08-05,CUST-0094,Electronics,Headphones,8518.44,3,0,25555.32,Credit Card,Cancelled,2025,8,August,3,Tuesday,False
ORD-019955,2025-08-05,CUST-1878,Clothing,Socks,5530.43,2,10,9954.77,Wallet,Delivered,2025,8,August,3,Tuesday,False
ORD-019956,2025-08-05,CUST-1205,Sports,Cricket Bat,1977.41,2,0,3954.82,UPI,Delivered,2025,8,August,3,Tuesday,False
ORD-019957,2025-08-05,CUST-1345,Electronics,Smartwatch,16229.41,2,15,27590.0,UPI,Returned,2025,8,August,3,Tuesday,False
ORD-019958,2025-08-05,CUST-0283,Sports,Tennis Racket,5073.81,4,0,20295.24,Net Banking,Delivered,2025,8,August,3,Tuesday,False
